GivenName	Surname	Birthday	encoded_vector	uid
Sue	Cipriano	1/9/1989	01000000010000000000000000000000000000000001001000000000000000000000000000000000000000000010000000000001000000000000100000000011000000000000010000001000010000000010001000000000001000000000000000000000000001000000000000000000000000000000000000000000010010000000001001000000000000000000000000000010000010000000000000000000000000000001100000000000000000000000000000000000000000001000000000000000001000000000001000000000000100001001000100000000000000010000000000000000010000000000000000101100000000000000001000100000000000000000000000000000100000000000110000000000000000000000000000000000000010000100000000000000000000001000000000000000000000000000000000000000000010001000000010100000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000100000100000001100001000000010000000000000000000000000000000001000000100100000000001000000000100010000000000010000000000000000000000000000000000000000000000000001000000000001001000000000000000010001000000000000000000000100000000000010000000010000001000000010000000000000001000000000000000000000010000000010000000000000000001000000000001000000000010000000000000000000001000000000000000000010000000000000000001010000000010000000000000000000000000000000000000000000000000000000000000000010000010000010000000010000000000000000000000000000000000000000000000000000000000000000000101000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	56002
Robert	Larry	7/21/1969	00000000001000000000001000001010000000000000000000000000100000000000000000000000000000000000000000000000010000000000000001100001000000000000000000001100010000100000000100001001000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000100100010000000000000000000010000000000000000000000000100000000000010100001110000000000000000000000000000000000000000000000000001001000000000000000001000000000000000100000000000000000000000000000000000001100100000100000000000000000000000000000000000000000100000000010000000010000000000000000000000000000000000010100000000000000000000000100000000000000010000110000000000000000000000000000010000000000010100000000000000000010000000000000000000000000000000000000010001000000000110000000000000000000000001000000000000100010000000000000000000000000010000000000000000000000000000000010010000000000010000000000000000010000000000000010000011000000001000000000000000100000000000000000000000000000000000100000000100110000100000000000010000010000000000000000000000010000000000000000000000010000000000000001000000000000010000000010000000000000000000000100000000000000000000000100000000010000000000010000000000000000001000000000000000001000000010000000000001000000000000000000000000000000000000010100000000000000000011000000000000000000000000000000000000010100000100000000000010000000000000010001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6707
Ryan	McFarland	3/27/1994	00000000001100000010001000000010000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000000001000000000100010100100000000000000000000000000001000000000001010000000000100000000000000000000000000010010000000000000000000000000100100110000000000000000000110000010000000000000000000000000000000000100100000000000000000010000000000000000010000000000000010000000000000000000000001000100000000000100000000000000000011000000000000000010100100000100000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000100100110010100000000000000000000000010000000100000000000000000000100000000000000010000000100000000000000000010001000000001000000000000000000010001001000000000000100000100000000000000000000000000000000001100000000000000000000000000000000000010000000000000000010100000000000000000010000000000000000000000000100000000000010000000000010000000000000000000100000000000000000000010000000001000000010010000000010000000000000000000000000000100000000000000000000000010000000010100000000001000000000100000000000010000000000010000000000000000000000000000000000010000000000000000000000000000001000000000001010000000000000010001000000000000000010000001000000000000010000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	79257
Susan	Frey	7/4/2001	00100000101000000000000000010010000000000000000000000100001000000000000100000000000000000010000011001000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000100100000000000000000000010000100000000000000000101000000000000100000000000000000000100100001010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000001000100000000000000000000000000000100000000000000100000000000000000010000001000000000000000000000000000000000000100000000000000000000000000000000100000000000000000010000000000001000010000100100100000000000000000000000000000000000000001010001000000000000000000000000000000000001000001000000000000000100001000010000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000000000000001010000000000010001000000000000000000000000000000000000000000000000100000010000000000001000000000000000011000011000000000000000000100000000000000000100110001010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010001001000010000000000000000000000000001000000000000000000000000000000000000000000000010000000001000000010000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000010000001101000000000010001100000000000000000000000000000000000110000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	30918
Vickie	Stevenson	2/19/1971	00000000000000000000000001100000010000000000000000010000100000000000000000000000000000000001000000000001000010100000000000000001100000000000000000001000000100000000000000010100000001000000000010000000000000000000000000000000000000000100000000000000010001001000010000000000000000000000000000000010000110000000100010001000000000000000000000000000000000000000001000100000000000000000000000000000001000001000100000010100000000000001000000000000000000000000000000000001000000000000000000101100000100000000001000011000000000000000000000000000000000000000100100000000000000000000000000000000100000000100000000000000000000000000100000000000000000000000000000000000100000000000000000100000000001000001000001000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000100010010000000000000000000000010001000100000000000000001000000000000100000000000100011000000000010100000000000000000000000000001000000100000000000000010000000000000000010010000000000000000000010000000000000000000010000001000000000000010000110000000010000000100001000000000000000000000000000000110000000000010100000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000010000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	90240
Gary	Meyer	9/29/1989	01000000000000000000001000000010000000000000001000000000001000000000000000000000000000000000000000000001000000000000010000000001000000000000000000001001000000000000000100001000000000000000000000000000000000000000000000000000100000000001000000000000010000000000000001000000000000000000010000000010000000000010000000000000000000000000000000000000000100000000000010000000000001001000000000000000000000000000000001000010000000000001000000000000000000000000000000000100010000000100000000100100000100000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000100000000000000000000100000000010100000000100000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000010000000001000000010010000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000001000000100000000010000000001000000010000000000100000000010001000000000000000000000100000000000000000000000000001000000000000000100011001000000000000000000000000000000000000000000010100001000010000000000000000000000000000000000000000010000000010000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000010000000000010000000010000000000001000000000000000000000000000000000000010010000000001000000010000010000000000000000000000000000000000000000100000000000000000000000000010000000000000000000110000000000000100000000000000100000000010000000000010000000000000000000000000000010000000000000000100010000001000000000000000000000100000000000000100000000000000100000000000000000000000001000000000000000000000000000101000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	92343
Johnny	Breuer	9/29/1963	00000000000000000000001100000010000000000000000000000000000000000000001000000000000000000000000000101001000000010001000001000001000000000000000000001000000001000000001000001000000000000011000000000000000000000000000000000000000000000000000000000000010001000000000100000000000000100010000000000010010000000010000000000000000000000000000000000000100010000000000010000000000000000000010000000000000000000000000001000000010000000001000100010000000000000000000000000000000010000000000000100100000000000000000000000000000010000000000100000000100000010000000000000000000000000000000000000000000000001100000001000000000000100000000010000000000000000000000000000000000000000010000000000000000000000010000000010100000000000000010100000000000000000000001000000000010000000000000000000000000000001000000100000000000000000000000000000000001001000000000000000000000000000000100100000001000000000000000010000000001100000000001000000000000000000000000000000000000000000100010000000000000000000000000110000000000000000000000000000100000000000000000010000000000010000000000000000000010000000000000000000010000010010000000000000000001001000000000000001000000010000000000010000000000110000000000000000000000000010000001000000001010100000000001000000000000000000000000000000000000000000000010000000000110000000000000000000000000001000000000000000000100000100000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	1502
David	Castillo	11/5/1987	00000000000000010000000000000000000000000100001000000000000000000000100100000000000000000000000000000100000000000000000000000011000100000100000000001000010110100000000000000000100001000000000000000001000000000000000000000000100000000000000000000000010001000000000000000100000001000110000000000001000000000001100000000000010000100000100000010000000000000001000000000000000000001000000000000000000000000000010000000000000000000001000000000010000000000000000000000000010000000000000000100100000000000000000000000001000010000000000000000100000100000000010000000000000000000000000000000000000111010000000000000000000000000000100000000000000000000000000000000010100000000000000000000100000001000000000000000000000000100000000001000000000000000000000000000000110000000000000000000000101000000001000100000000000000000000000000000000000000000000000000000100000011000001000000000000100000000000000010100000000000010100000100000000000000000000000000100000000000000000000000000000000000000010000000000001000000000000000001000000011000000000000010000001000000000100000000001000000000000000000001000010010000010000000001000000000000010100000000000100000000000000000000010000000000000000010000000000010000000100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	14167
Ryan	Palmer	11/6/1944	00000000000000100000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000001000000000000000000011000011010000010000100001100000000000000000000001000000000000000000000000000100000000000000000000000010010000000010000000000000000100000010000000000000000000000000000000100010010000000100000000000000000000001001000000000000000000000000000000000000000000010000001000010000000000001000000000000000000000000000000000000000000000100000000100100000100001000000000100001000000000000000000000000000000010000000000000000000000000001000000000100000010000000000000000000000000000000000000000000000000000100000000000000000000000000001000100000000000000000000100000000000000100000000000000000000000000000000000000000110000000000100000001001000000000000000100000000000000000000000000000001000000000000100000000000000000000000000000000010000010000010000010100000000000000000000001000000000000000000000100000000000000000010000000000000000000000010000000000000000000000000000000000000000000010001000010100000000000000000000000010000000000000000000000000110000000010000000000001000000000000000100000000010000000010000000010000000000000000000000000010000000010000000000000000000010000000000000000000000000000000100000000010000000010000001000000000000010000000010000000000000000001000000000000100000100000000000000000000000001000000000000000000000010000010000000100000000000000100000000010010000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	72207
Kristi	Burke	2/26/1949	00000001000000000000000000000010000000000001001000000000000000000000000100000000000000000000001000000000010000000000001000000001110000000000000000001100001000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000100000000000000000000010000010100100000000000000000000000000100000000000000001001000000000000000000000000000000000000000000000000000000000000000000001001000000100000000000000000001010000000000000000000000101100000000000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000010000000010100010000000001010100000000001000000000000000000000001000000000001000000001000000010001000000001000000000000000000000001000000100000000100000100000000000000000000000000000000100000000000000000000000000000000000000000100000001010000010000000000100010000000000000000000000010000000000000000100000000000000000000000000000000010000000000000000000000000000000100100000000000011000010010000000100000100000000000000000000000000000000000010000000010000000001000000000000000000000000000000000000010000000100100000000000001000000000000000000010000000000010000000001000100000000000000001000000000000000000000000000000000001000000010000010000000000000000100000000000000000000000000000000000000000000000100100010010000010000000000000110000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000	21560
