GivenName	Surname	Birthday	encoded_vector	uid
Judith	Francis	4/12/1989	1010001000100010111111000011111000110001011001110010111010001010000101110110100110101010111000000100011100010001000000011000011110110000110010100010110100110111011001101010010011110011010101000001011000110000111010001111000010110010000001011000110111000111000010001100110110001010101110001111111101001101010011100010000010111101110110110000100000111010000101110101101101011111000000001111101000111111111001010111011100101001000001101111001010110001000011100000000011011010110000110000111101101110000000110100111100010111001011011011110101001110011101011110010001110100011101011111101011001010100010011101011101001010111111110010110100011111100101011111110101110000011010101100010000001000101011110110101010110100011001001100111110110100111100001100001100001111000110001010101010011010110101110000111011001111101001000010111010100000100111100100110011101101011100111111100011100100001001001011011111000011101100001011101011111100010100111100000010011101100000000110001100111011011110010101101000001111101110101101101011010010	49947
Maria	McMiller	3/2/1975	1110111010010000101010010000010010100101100010111100111111101011111001111010110111001100101000010001100100110101011010010001000100110010010111011110111111010011011111110011101010101101000000001011111110000010000010111000111111001100101011010100010000101001001001100100110101101110111010001010110101001100011001100011001100001000000001110011101010111101010001011010000111000001011111001011010001000101010001100001000011111001111000001010110100110100010101110001110111010000001001011001110111111001010111111101100111011011000001110100000110110100001101011101110100111011000001111000011101011100001011101010100011101001101101000110010111000110001110011101110111011100111101011111000100001010100011101001000010101100111101011000001000110101110010110101101011010111101100110011000100101001110001001000011111100101101101011111110100110000000101011000000011100110110101010011000011011110101001100110111010011011010110001101011101000100010101000100000111011010101000001011110100101111001101000101100110110111101111101011101111001010	44060
Joseph	Hamel	8/17/1956	0101101100111000110011010000001111111111110000000111110110001101010010010000010111000001110101001011100101101011101001100001100000100111111101101110011101010100110111000011000101111111101000100101110101110000100100101100101100001001001010101110100010001000100100001100111010100001111101001110101001100110001110011011110100010101000110000001101010001000110010101111111110110010100001011000101000011110110101001001110100011001101001011001101001101001100000111111000000000111001011000011000110110001111011000001000110000000000010001111011110111101000011000001001100101011110111110100001101000000000011101110001110100111110011000001100111000010101000100100001111011101001101010000101101010000010111001111011001100110001000000111110110000010110001000101001010100101000010111111110011000100001011001101010110100110011101101001011110000011000101111101011010100000011001101101101011110001110111010010101010101010011100111000011010001111011111010000000010111100101000100011000111000110001001011010010010100011111011101100101110101000	35840
Juanita	Shirley	9/15/1947	1010110010011101000010000100101011000101011010111110000111000001101001000001010101000101110100100110011111010000001100110001101111101011111010110001101111110000101100010101001001110000000011110010111100001000001111010000110101001101100101010101101011101001100100010011111111100001010100010101010110000001111010111100001111010000101110000111101001011010010010001100101100101010101101011010010010110010011001000111001100010000000101110001000101101000110011000100100100110010101011110011111001010001010101101001000110101011100011111000011000001101000101100001110000000011001011110111010010011110100100010000110110101101110010100110101000111001011111001001001101101110101101011000010001001001010101001001101011111001101001001100001111011001111101101110110011001011001111100100111101111010010101011101011001100000001000111101011000101110101101111100001100110010110100010001110011110110010000000100100010101001000101101111010101010100011001111111101001010000100001000101110011100010111000000110001111100001010111010101000001001101	32308
James	Alvarenga	1/5/1974	1110111011000111001110011010100101000101111011100101010100010100010011110001111010000010111001000110000110101100000011111111011111100100111000101000011110111001101001011100111101110000000001111001001101110011101011000101110011001101001001011010110010001011000001010110010011010110101111111110000011111010000000111100111110111100111001000110101010011010111111100001100000101101101000101111101101000000011111101000000000101111111000000010101110010000000110111010100100101000100011010011011101001100011100011001110010001101010110011111111101000100010000111110111111011001101101110011000111100000111111010001111101011110011001101111100010001000110111111100110100011010011100001001110010010110111011111100111111101101111100000011101100101100100001101010111101000010010000101111101000011111011110000001010111011011010001100000101011110000001101110001111100110001011011000010010011011100100110000000111111110011011111101110101100010111110011001100010111111001000010101011001000111000000011011110001101100110111011100110000101001101	42609
Jeffrey	Slayton	1/29/1949	0010010100110000001110100111011010110111110111100101100001011000110000000011010010000001001011010000010110111101100100011001011111110000001100000100100010111111010010110100010000010100100000101111001011100011110111001101110111111110000101000000011110001110001101101011100101001001001101010101100110110010110011000010011011100011100011110010110100011110011111010101101101101100001101111101000010001101111011100110000011101101110011111101000111011111010110100100001101011110101100111101011011110011001101001101111110000010010000000000010110111110100000110010000001100000100011000000011011101110100111011010010001000001010001101110001100100010111011000010100111011110101000001111100010110101110110000110010001101011110111111000110000111000100111011110111111000100001110101010001010001100000010111011101001100110010011000011001111110001001110100101001000101011010101011110000110110011001011111101110010001111001010100000010000100110000001111001101001000011101111000001000110111010110011000011111111110000011111101111100011110111	96081
Adam	Pina	6/7/1950	0001001101010010010001100101010011100101001110111111100011010110101000000110011001100001000100001110000101011010000111010111111100000000000110011110101001111010110100010011011010110110101111011110000111011101011101010011010101001101000111101111000001001000010111111111010110100111100101001000100011000011110010110100101101010100011010000110100101000100011000011011000001010100110001010000010001011111101101110011101110111110101110101110001011010000010110001101011111010011011111011100010011011001111001111111110100010110010100001000101010100111010010101000110010111100110101110100100010011100011111001100101101000000111100100110101111101010000001001101000101101000001100110111011111000001101101110000100000010010110111011101011001110110110000001000100001011011111001101011111100110001001100100110100001000100110011010101010011011001111111000010000111010110000100101011011101000101110111111111010000011111101111101001001101011111001010110110011100000101100000111010110011101100010101101111100011111111110010101011001010111110	97602
Marion	Drake	3/12/1953	0011111111000010111101001100010101000011001000100011100001001100000010011000001000110010011111101110010100000010110111101101100110101000100110011111101101000011100101111111111011001011010100101000111000001011001001110011101000001000111101000001010000010110100000100000000001000101110010111100001100100100011010011010000001000100000111000010010110001111111000010111101001110100001011011011110000110110011010111011010001001000110110000000010110010011101101101100011111100100111001000100111000100001101011111110011000010111101011010010100110101101110011011110001000010101100010000100001001101100010110000111001110010100110100000110000111101101101110001110111001001110110000001101000010100111001010001000000100010100111000101111111011110010010001010011011000011011000100100100110000001010110110010010011000111000110010101110101011100100100101110000001110000000001111001000100011100000010101010011001110001001010010110010001001011101010111111101000010010001101100010100001100010101011110100111010011010101100100000000101001110111	99837
Pamela	Bowman	4/28/1945	1111000011011011010100101000010110010001110110100111000001011111000011011000000110100011011110010010000100010010101100011100011110011010110100111100111011000000000111100001101100111110010010100111011110100111010011100101110000010001001100100111111110011110111011101010011111000011100011110010110101000111110101010101110101001110000100101000110111111100100100101000010000101001001110110111000111010001110010001100000001110001000100110110110101001111000100101001110110011110111100111110010000100111000000110000111010010011011110001010000001010111000111100100010111000111010100101110101110000010011010101011001100011110100010100111110111011101100011101111111011101101111101001010101001011100000010000101000000110001100100010010001101001111110000110100010110001001110001101111110001101010010110010010101000011000100100011001111011111010011000100000000011101010011111010000100111110000010011110101001010101011111111000001111000111010010111011011001011010001010000100010010011100101011001101100101101001001110101000000110000110100	66536
Mary	Padilla	1/15/1968	1110111111111001101111101110101111110011011100110110011000101011111110011000111110110011011000111111010011010000110100001100111111101110110100110110000100100110101011000011110011000101010110011011100101111010000011101111111101010010011001001101001111011001000111111111111111101111001101111010011100100010011010100101010000110111110100110001000010111001111110101101100001111011100000110110011001011101000110110001101000100110110011111000100111001111111011001100000110100010010111000101111111100011011001011111001000000011001011100010111000000101001110110110110100110111001010011000010011001100100111101100011110001000011111011101100000001000101111110011010110001000010100000000000111011010010110111011000110010001110101111110111011001010100100111001111001011010101101111011010000001111011101101000100111001111110011100010111110100110011000101000000110000100111010111101011010000010111000111110001101110110110101110011110101100000000000111010111001010101111111000010110001000011111010111101010011100011010110101110110110100100	64032
Kathleen	Tucker	10/23/1970	0001010001001011000101111100110000110111101111001011100000101101010110100011110000101101011110000010011011110101011101001001111011000101110000111011101010000100101100010001000110100111001001001110110110001001100110001111111010010101100110111101110100100011011000110011010011111101011101010011010111011001011111101111010011001101110001101010011000000110100111111101111000111101001000010111001010000011010111010111111001101111111000110111000000111110000001111001100111110001100001101100011001101010010110001110011010100101010111100000010010000000111011110011000000001110101100110100110001010001111001000101111011101111100100110111010110010110001100010100001010010001001010100101010101010101110010110000111010111100011011111000010101100111101101000010111011011001110101000001110010001100011001110101101000110000111011010111000110000101110111000011000000100100011000111000000110000001011100100110110001000101001110101111110011011000010011101011010100001100101100110010100101111011001100000011111110010010000111000101010101100100	86160
Jason	Gonzalez	8/10/1962	0011110011000111001110000001101100101001001111101101111001010110111100101001110010010101110101101011101010100111000100100111001011001110000101000111101001100000000100101000011010110011011110100000011110100111000000110001110000000110010111110000111100100110100110111100110111111111110001000111011001100101011001000101111010000100000100010100101001010011100011001110110100011001001100101000011100111110011101111101110010111101011011100010110111100111010011010001110011001100111011011111000000000011011101011011101110101001101100101011000011001010100000101101001110111001100111011001111101011101001000011010111110111110010110111110001101000100110010000011111101101111111011100001100011001101111110001100011011000110011101111111000000100000011001111001110011000100100000010001001010110111001100110001100001110100111010111011101010111101001000011011101110001001000000110010010000010011000001010101000010101000100001011011111011001000011010000011101110101101111000000001011101101100001110100010110111101100000010000101100110111011	77888
James	Boggs	10/26/1968	1101010000011101010110000010111101100000000100011001100011110101110000111001001010010001000001011100011011010011101000100000000001000100010010110100110001000111110000010110011000001111100001111011110100111100100011110011100111001110010101001110100000000110001100000101101100101001100111011101001101011101010111010000110110101000001001010101010101000000100000110101110111011001000010110010011110110110001111000011010111010011111111000110100111110100011111001101100001110110101110100101000010100010001101100111100011000001101110000110100001111011001101111100010001011100110000010101100011111010000100000110111000100110011010000001111010100001000100111011110001100111111100000001010001001011010111011110111000010000001100110110111011101111011001110000001000011010111100100011101111000110101010001010111011011011011100000101001111011110001000111100101010011111100001001010010111101111100000011101101010111110001100110010111001100000100000010011000000100010001001110110111100010000001010100010101001111010101101101100100100011110	97010
David	Patterson	2/11/1953	1001010011100110011000000010111001110010001101010000100110101001111101001110000101010010011100001001010010001101011110101000111111101000010001010011110010110011100000000111101011111111001001111011101011110010001101101111111001001010011011011100110101000000101011111110010101101100000101110100110001100001110111100110001010111001111101011100111011000010101011101011000010000110010000100111001010011100110011100011010011111010101001100110110101001101001010000101100001000011011111110111110010110101001101000010101001010011100100110011010001110100100010111001101000011000110110011010010000110001111010101000100011000001111010110111000110110010011000111001001110111110000100100000110101000100110011101111111111111111001111111101110100110111100110111111111011010000001010010001011011100110100110111011001101110010000010100110110011010010000111101101011011001001100110111101111101001011000110011011111010001111000000000000010100101000000010001000000011110011111110011111110101000101000011100111101011111001111011010000000010010010	35567
Tamara	Pritchard	8/31/1978	1101011000000110001111011100001011011010110001010101101100111110101010101110011011110001011010101101101111101000110111110111010100011101000011000110011110001010010000101001011100101000100111111111011001011001001001110110001000010100110010001010101101100110110100100100100111001010101011011010100110110010111111101001110010111111101111001100001001011100111101011001001000100111010110101010010000110101000000110111101101010010001100101100111001010110011101110011101111100001100000011111001101110001111001100100000011011011000100011101000000010011111100010101011010010111101111011101011111010110001011000111100101000001101100100001110000101010011001111001101000110010000100001111110101000011101100111010110111101000001010010011011111111001000100101000010001100110101001011000111011011111110010011100010011100110010101101110011111011101100000000110000110100111111010101101001111110101000101001010011100110111010101110011000101110000000001110000000111011010001001001111111111101101001101010011110011101011101101010000101101100011	96046
Benjamin	Cartee	7/3/1992	0001110000000001110010111100100010011110000010111000001000101101011101010100000100001100011010001111011110011011101111011100001111000001000110011100010010000101111110101101111101011101010101110100010000111111001011010100001100011111010011100010101001000011111001110000111011000111010100000011100001110111101010110010100110101010000110010010100011000001100110100010000000011000100100101110100011100111010101110101100110100011110100101101100011110100001011000100111010101011000110101110000000011111000101011000001010101010100001000111000101111001011100001001111101001001011010010010011000011111111000100000011011000101100100000000000001000011111100110101101010000111001011110000000100010000110011011110001000001011000000100000011110011010001111010100001001111001000111000110010010010110011010000101000011000000100100010110111000100110110110101100000001001110100000000011000001101111001010110001001101110011000110011010110001011100111101111000001000011101011011010110101011111001101111101011100100100001100000111010110011111011	21929
Della	Rooney	12/5/2000	0111011011100011101111100111000110101101101101110010111110010011011111111011111011001011100000010111011100010000011000001111010100100111110011001001011111000001111001010100100100010000011100110010011011110011001100111110001011110111000101000000111111100101101101100000111001111001111000111100010001101010110001101100110011011100110001001110101010110110111100110110001100011110001110001101000010011101100110010001000010110010001110111111001101100010010000101010000011110100010110011101001000010001010000001000011101111111011100110101010110110000110010111010011111111000011110111011110111111010011001111111100101010000101011111111011111101100110100111010110111101111011100001111001110011111100010000100101111001011101101100011011100001011101101010110111001011111011111000111001100101001111011001001101101010100110101110101010101100100100011101100011010111101110010010000110101111011110000101000001000111011011101101100001010000111000001000001110000010010111010001010110101001110101010010010000111100000100000101001000011100101	97775
Sierra	Christian	1/23/1995	1101001001100111001011010000010110010100101011011110111100001110001000111110010001001100100101011001011000000101111111100000110010110011000111100110100011011110101011011101110110010110010101101010101110110000111101100000101010001100010101110010010100001011100110010110001011100111111000110001011000110111100100101111010100010000001011000110011010111001110100011111110010110100110110101010101010111101011001111011001111110011100101110101010110110010101000001001100011111100111010000100101101101011011011101000001001000011011011011100000010110111101100001011100000100010110101010010011100100000001000101100011101100000111111111100111110101111011011100010110001101011011111010000001111100001001001011110000111110101101010100011000000001001010010111101010000101110011110011011110000000001000101100100011001101001111001000100000001010001001100110001010010010101100110101101100110111001111000011100001110000011010011101001000001110100111101001110001001000000100111000000110011010010101000001001110100011010001011000011010110100100	30726
Lauren	Lucas	9/29/1953	0000011110100001110111000111000000000110011110101000101000111100100010010110001000011000011100010111101101010111000110111001010001110001011001010000101010110111010001010100000100000011011110101111011000000101001001001001001001101110101010101000111010010101111101110111101000101101010100100010000101110000001110100010010101011010100101111110110100101010100100101000110000011111011010011010001000101011110000110111000011011100011000010100011001101111011001001111100010011110001100101000000000111001111001001001101100011101101100010110111000110111011000111010111011000010111010111010000001100111100111010001001000011011000001111001101100101111100110011000010111111011000000101110011011101110010110001001101110101101111100111010011101010000100011010101100011010000100000000000011101010100010110000001100101100110100100010010001111101010110000001000101100000111000111101011011111100101111011100001000100010100011110110101001001111000010100110000000000110101011010011110000010001111101110010110110001001011001110000100110001111001	13379
Brian	Harrison	2/8/1947	0100010001010100101110001100111111101100001000101101111111000011011100110100110001111111101100010100000011110101101110111101101111010111110100110011101000110110111010101001100101000001111101000011101111011111100011000000000000010100001010111110001111101100101000101010011100011100000010110111100001001000011101001110001000111100001111101010101000011111110110101100111110111110000111001110000000010110000000001010000111111100001110111100011001110100100000111100100101000011111101001010101010101110110001111000011111110010001101111100010110100010100011000010001010101011110011111111101011100111000110000011010111101111111111100100100000100000001111110100101111101101101101111011100101101101011100101101001010111101001100110110000111100000101010011011010000111001001111101000100100010111001101001011001011011000001001000110110111001000011110100100110110000101001011001110010010100001001110101110011101011010111110101011100101110010010001110001101111111001111001110100111000000110100111001010001111010000010110100101000111100001	65592
Ava	Ferrari	4/1/1963	0101111010010010100010100001011100111101010001000011011000010111011001011101101110000001110000001001110010101100010100000101101111001101100110000010100001111111010001111110111101111110011010101101110110110000110001000110010100011011010110001001111110011101110010100111001100000111101100100011000000011111011011111010010000010111100010000111101111111111011000101000110011001011101010100011000011011010000000110101010110011101110010110001001110100100111111111001001111010000011000100011111110001011111101110001010011101001011110111011010000111111111100110101111100110100101101000010001110111101001101101001111101001111111010001000010100011110000001001011100110101101101101000000011011011011010000100000011010110001111110001110011001000100100100000100110110110100001000101001011001010001100110111011010111000111011001110110000110101010110010101010000010110101010010101111001100011000111110111000000010010111111100001100010111011001110000011010111101010011111010011100111111011010110111111101010000100011101101100000101110011101	12462
Betty	Alaniz	11/13/1981	0110100111001000011111101001110000011101010000111000101001011110110010000101110101000100101010101000001001110001100001100000000111110110001011001000111011010100110000100000100011100000010101010011100111101011111111001010100110010010110111000101111010101100010001000111101011011001001010110000111010110110011001000000111100110011100000011110100110101001100000010100010100100000110000101101000001011100100111111000110011000100100000101100000000010101111010111011010000100100100100010101011101000110100000011011110001010100011100001110110110001110001111111101100101101011110010010100000110111101011001110110100001010000110000111100011001000011000111000011111011001101101101111111110101001001110100110001100011100101011110101011110010000111011010111000111010001111101101110100100011111101010111011000011001000010100100100101110100000000010111110110011100100100000011011101111101100101101101011101101010111101000100000000110011110101011111010000011010100011111011110011001011010101001100001000111101001000110110011010101011100001	97973
Ruth	Guyer	2/10/1955	1101100111101111110110101000011110101010111000110110101111111001101111111000001010111110111011010010111101111100101110100111010110001011010101101101100000010101111111101000101110111110000001111111011100010100101001111010100011011111111111111011001110000011000101110100110001101001110001111011110010010101110011001101011000100101111000011011011001101001100100100110011111111110100100101011000100111011111001011010111110011010111101110001101101001110111100011111011110110000001111110011110111010000010011010010100100000011000000010010000011010101101111100111011001111011111010001111110101100110000100001000111000010100000010101101000010001000110000010010010100100010111111010100111101100010110110110010111011010111101000000000101111001001110110100011110100100111010101110101011110101010011011011010111101100111000110111000011001010001110001101010000101001000001111001101111010100100010101011100111000100001010000111111001110110011010001000011100100010110010011000011101010110101011000000000101011110101011111110010010001010001	18757
Della	Walden	8/7/1983	1010001100100010110111000000001100100100001000011001001001000010001011001101101100110010101100010100000010110100100011100001111010011011010111010010010101101100000000111010110001011001111111000100110101000010011101010011001101000111101110111101100111101101000000001111100000110100000001110111001001001111001001010011010101011010001000110000000110001010000000101001000011110110011110011101011111011100101101101101000001001100111110000010001011011011000011100111101111010111110011111001111011101010100000101000000100110000111111101001011100011000101001001001001100011010011010100110001100001010111101100000110110001001111011001010001100110101111001100000010000110001111100110010110101000111101010001111010010001000011010111100101000101001010011110111110000110010000011111110101110010011100110000001001110001111000101110100011111101000101110110101111010010011000011110100111100101101000100000111110000010110010110000001101010100001001100000001100111100110110001111100101000001011010111001001010100100011000110010100000101101111	3096
Gary	Walker	5/9/1981	0001001001110100110011110101111011100111011011010000110011110110100010001110011100110010100010011010010110100011100011001011101100101110100111100001010111111101101011111101010010110010001100110000011000011110111111001001111000110110000100001011110110010010110001011011010011001100011111100010000110000001000111110100001000001110101111110010001100100110110000110111010111101000100100100001000001100011110100001000000101010011010001011000001111110101100101011110000110001111001011101000000100000001111100100100100111001001110100001011110011110010001001101001110101001011000001110010011110000110001111100100001010101001011110000001101011100011010110000100001001000010010110101111111001110100100010001111100101111000101100110111110100110110110100110011111100101110000000100011111110110111110100010110100000100000000001000111111100001001011100000011110010001001110100100101110101010000011011111000101101011111011101110011001111100000101100011000101000011001011001110010110000101100010101000000001011100000010111000111110000101001	6236
Mark	Christiansen	4/1/1939	1001110111000111110011000000100010010010011010000000110001111101001010010010001110010010011011111010010101000000110001000011110011110011100100101001011011010110010101010011110100011111000001000011101000010111001110000000110111101001100010000100101100011100100101011110011010101111101110011110111110001001111001110100100100101110100000001010010010001110001010010011010110111101110101001011011101011111000101111001110001110010001010001011100000100110010110111101101011111001111101011101011001011100101101001010111101110010011110011011011111011100011000100101001010000110111010101010000010110011101100001111011110000101001000001111100110000101010010011100010100111110010101110000101010101001101101011010111001111000011100010100000100100111110101011111000011101110011110000000110000111001000000100011100111110001111011011010100101111101110100011011110110001011000010001101000000001001111111101001011111100110101110101101000100101110001111011111011110000000111000111011000001101110000001111000000000000011011000000011110001011010	34019
Janet	Ahmad	7/14/1960	1000010011101000011001011010011010000010000111010000001010110111111011001011010101111100110100111111011000101011010001111001111011111110011011111111010001101000010000010010110111000010111110111110001011101101010111110001011100111001100001011101010011111001001111100101111011010100000100110011101111011110001010110010101011111110010010001110101000001111011000000010101000110010111101111110010001001011101000011110100111010111000110110100001010110010100100110001101000010000100100001101010111100111010011100101001101001100100010101000101101101100010111110010000000010011010101001111010101100011000101100011101111110000010111000100011110001011110110001100010001101110001011001011001001100011011001010010011000001010111110100100100000100010100110010111000000010101011100010110110010000001001100100100111100001110010100000000010001011100110111001001111111011101010000101011000000101111000111110100101010001100001000101100010010011011000110011001101001110110000001110010100111011100110110010011011101110111010111110001010000111110	22018
Robert	Hatcher	5/30/1993	0100010100010001101101101101011000010100100110101110110111010001100001011110000111111001000010010111000011011101110010011010111100111010110011011111111110011101001010101000110000110000101001010100010101001101011011011111100011110001001111101001010010111101010100001111001110101110000101100111101001110101011101001111000100000110001010100111111111111001010010010011010101111001000000010011100101111100011111110100000010100101101111101111100111101000110001110101010100010111000000010111001111100001110000001011011001101010011100101110010100101101100001110011111001101010100100111011011111100111000101100011001000011110011010100110111000101001100011110010110111111010001011111010100110001010011110010010100010111110110100110100111100100011101001101011001011010101010110010000101100000101100110101100000111000110100110001100101110000011101111001100000100111111011101111001001000010010111110010010110010101110001101001101111001001110000111001100111110110111010110101111110111010101111001010111101110011001111110011001100101101110	46056
Louis	Blackmer	10/3/1972	1110111101100001100111001001010110000110001111001101000000001000100100110001101101101101100001101000000000100100011001001000000100001111100001011001001100110001100011011001100000000100110010101101011001111110001110111101000011010100011001110101000111001111111111111110110001000010110000000011111111101010001001010111011110101111000001011011001100011110010011011111110010100010000001000000110001010101101111101000100000011011010100001111100001101100101110011001110010110100101000001010111000100110101001011000000001100010110001011111101000001000100010111010101010111001001000110101000100100110010010101001010100111101011001110101101010111101110100101000010111011110111011100010111101111000101010100011001100100111101000111001110101101000111110111000110101001011011001110010011111011111100010011101000110001011110101000000110010100110110111110011111101010100110011001001010101101011000001111100100100001001110100101100011111001111100110111110011011010101110110011100001111110011101110011011011010001000000010100111110000111110	12624
Linda	Lutz	8/6/1975	0010101100101000101110010000000011001000111101100111001000110001110100110010001110011110001100110010010000000010001110011101110001101000001001101111100101101100111111011110011110111011111101110110000100101001001010010000011110100000101000000101100001010000111100000001101000110010010011111100101100100101010010011111001101001111111010001001111000100100001100001011100010000011010110101001100011101110011000100110110111100110101011001101100100010110001111010110111100101011011101001010000001011111001010010101111001001011011110010011000111000110110000101010100001111100111100100111100000010001011111111011000101001110100001110101001111111110000000101100101111100000100001011110001101010101110000000100111100101111000010110110101101100011000100101000000100110000101000010010110110001011001101110100000101000010101100010010101011111110100001001101100000000111010011100000010010110110011101010011000101100011011001010000101011110011110011100011101001000100010101000100101010101000101111111111000010100000111000110010100000100000	88705
Rachael	Corbeil	10/19/1943	0010001100100100101001001111111100111100000000101001000011111111111011111001001110101000101111111001001101111000100110011110110110111110110000100101111100011101111011000000110000100110010100000011011110110100011011001000110011010111101100100110010101110110100001111101100011111011111011100001111100010001100011100100011011111110100100000011100100001111101000100010100101000010111001001001001001111101010110111101100101010001010010100001100011110000010101000111111101100100001001100010100010010111101110110001000001110001011110111101010101101000100100000111100010110000001100110011111111011101010100010000101100111111111100101001001000011100100000001000001110001010100111111001100010110101110000010000100011010101001011110001010111010101100000010001101010011000111101001100101000000110000000111111100101011010100101001101111110011100110100100100100001001101011100110111001101101111110001000100010000100111110100100000101011001011001000110101001101111001011111100010110010111100001100010111101001111100000100000010010001110001	99362
Clara	Hinojosa	12/4/1962	0100011011011110000000110110110011000001100011101101010000100110100110011100000101100001100110100111111001111101101011001111000011010001101110100001000100011111000000000100000000100110111011111100111011011000101101111100000100010001111011111011101100010000111101011010110001100011100001011011011110100010110010101010110111010010101111100000011110011011111001110010001001000111000010100101010100100101110100101110111111001101110000100110000101000010011100101011101000011011110001001100100111100001001000001010010110010001011000011010111000001111101001000101010001101100000001000010000110110000100100010111010001010110011001001001111000010000001010010100000010100000011010111100001011001100001010110100011111100010000001100000100010011010000100001100001111001101001101000110001110101100101111100001001011000101000000001110000100010101011010001010101010001100001110010001101100001000011000110001000101111110110100100011100011001011111101111101000011101010010100001111011111011001101100000011101100111010111111100111111111000001	98375
Shawanda	Shell	12/14/1977	1101101100101101001001011011111111111101110101011100001110000011101111011001110001000011000010110011001010101100111100010010000111111100010110010000100100001110111000010011110111000011000101111010000110111000111111001100001111101001100001101000010000001101111110100000001001111110101001000110001101110010111010110000011111010000000001000011000110000000111000000111001001011000000110000101101100111010111010001101001101001011110011111010110100101111000110011001111011001011011101010000000111001001001011110100011000111111000000110010100000011100010010111001110100010001100010101011000111011011111000100010101010000010011100010110001111011110011011110010000010000110011001100010001000010001011011010110111010000110100111001001110010011000100011110100111000010000111000000111001111000010001010000101111111010100000010010011100111000010100101010101001000010101101001011000010010110010100100110111001111000011111011110000101111010100111110110111000010001100110011100100010101001111111010000011110111010011011000011110110011011011	77746
Jeffery	Holcomb	11/23/1993	1010110110010001101101001110100111101000000011101010011111101100111100001101011011110100001101111111101000001110001100001010111111001011011101011011111001111111100111011101000001000010100000111010110000001101011100100001011011010101111001100010100111111100111110110001001011101010110010101010101100000101101110001101110000100000010110010001110100111110000101111101000100000001010000100100111011010101001010110110010110010111111110010011111111001001011101011000011000000001001100010011111001110100100100001000110000001000010101010100010001110110111101001001100011010100011000000010111000000101101111100101011001100110111000000000100011110100110101010111010010110001100000001000111111001011010101011101010100110101011000001000000001011011011110100111101010001100110001000101110100111110010010100001000001001101000100110011000101011010110000110010110111001111100111101010111100100001101100001011101111000111101010010101000110111000110111001100101011000110001010011010110101110110100011011111010111011001011011100011010011100110	93189
Andrea	Dixon	4/1/1961	0101100001101111010100100100100100101111101101111001100100000011011011001111010101011111111001010101111010110111100011011000001110010111011000100011011001000100000010010001110001001010101110100010111110001010011010010100111101010000000010000001000100011010011000111100001101111010011011001001000100001100101011001000111110110100100110000001110111100011101101001010001011000101001000110011110001010001110001011101001011110010111111110000101010110001001010111101110101101101010011001001100110011101011000111101001110100000100100101010100111011110000100110100001001110000111100001101000111011111001011101100011100101000010001011100111000110110110110000100011010110001010000111011110101011101110000111011101001101111100000100000101111010011110111101001101110011110011000001101111101001110101101110011101100001101110111100011110001111011000001101110100110000101100001110000010110010001000011000110111100111010111011001101011111001001110001010101110111111110111101101010101010010000110110010100011101000110001001100000000100001001	21388
Maxine	Molina	9/20/1997	1110011010001101010101100010010011011010111001110011011100110101000001001010010100101100111100010011100101001101110111101100100011100100100000010111011110001100101001000001111010111100001110100001101000010100111011010111101010100010001000011010001110011100011001111010110100001000100111011011010011101111011011011001001010011001010111001000101100110110000111001110101101100100100110000001011111000011010101110011011101010101011000101100100001010101000001011010101011010100010001001000101111000011110001000011101100111110001101100110001100000111011001011111001111011001101110101101001000100010101011010010011011011001010000111011101000110101111111110001000111101111110000111010110101110110100111111000110000010101000000000110101100110101110110111000011111110010110011001111111101000111001110000101111000010010101000001110100100111010100011011001001111111001110101010101110010101001000010010011101100010111011001110100000010011001101101101000111110001011110110111101010101010101101001100010011100010000111001101001100001011000	88864
Sunny	Bender	6/4/1981	0010000101101001000010101010011011011111010101111011001000011110110000011110100100110100100010100001101110110101000000100011101000001000011110011010111001000011101100010000000111111101001101111111010101000010111101100011100101011100100101000111111011010000101110110001101001100101010101000011000101101111011111001111110000110100000101010111110000111000011001110011010011100011010111010110011101100000111111000110011011011000001000100000111011110100100111010111001011001110101110111100011010000101001110011000000011001101111000010000110000110011101100000011000110001101101111011000000101000101000010111000100001011111011111110100100110110111011110010110010110000101100110110110101010100111111011100001111100100111111111011110001110100100111110000000010001101000100110111100100001000000100110111001110001010100011100100100000100010000001111101101100000110100000011011100110000011101101001001010010101011001000000000110011001101100110011011001110001111111010001101000011011011101000110110011110110000100001100000100110001110011	74129
Julie	Carter	1/24/1994	0101100000100110001100101001101011010011011111010011110100110011100011001101101001110100110001101101110110100011010001101100111011110010000001010101001010001011011010100110101110101000110010010101101111001000000100010001010001001011111000110110101101011010110100111001110101001011100110101101000001100100011010010001111000011010000010010111000110001101100110111011110111101100011011111010001101100001010001111010001011010101110111111110111110111010101000011000000100110101100011100010110110100010100101111110000110001001111110011110011000101011011011100001110101011000011110101110001010000011000011000111011001000010110001001111100000111010100110111000011001110111101110011010001011101010100001011001010001011001011100101000100000100000001011100100100000110100011111100100011100111100110101111011000111000100010010000110101110001110000011001100111100001110011110100001010101110000110110111110110111111111001001110000100000100011011110011110010110011011100010010011001100111011001111110111001011100100101101010101011001111010	67069
