GivenName	Surname	Birthday	encoded_vector	uid
sRsGsVs	SsQslsxs	gscsFsksa	0100101001010010001100000111101000110001000001011100000011101100010010100011011111011001101100100001011100010100100001101010000110011010010010010011111001001111000011000100010110000001000000010010110010011001001111110011010110001100110011011101110010110011011101111100010110111010101111011101110000100100001111100011011110101010101110101111010100010011011111100110010101001100010100010111000001011111100110010010110100010111111000100011000100101001101010110100111000000001000011101110001011010111011011000110000111010001100110010101110001110111100111111000111100000001100110010011011011011010111011110111110111010101110111011101010100010001001000100000000110001110010011100111110001100001011000010011001010100100100011010000011001111010110100001010011011011011011001010110011001111100011001111000001101001110110110011011100011100001111011011011011011110111101010101110111101001100100100010011000011111000110101011000000101011011000111101101101100010100010111110110100111011111100000001011000100000101010001111110000111101111	51684
svsy	sbsCs	5sYsnsisX	0101110011000110011111110110011101110100111011011110001011110100010100010100000011001101111101011111010110110101001011100100110001101001110100011110000011010010000000011110000111011111001100000101101011010101111000101110100111101100110000000000110000110011100100010011100100101000100001011011011111001000001101011110000110001010000100011000101100111010010010111000010000110101001010001001101101001101110000001100100011111011110110111010011101101010001001011110110100111101110100100101110100010111001011111110001110001110000110110001000000011110010010100101001011000010101011000100000011010111110110011111111111001110010000101011000110111100011100011001111001011110011110110011000010111011010000010001001101010111111011011111001111010110001000011010101100000001110010000010111111110001101011101000100011101010101100101101110001010000000111001000010101110011111000010000100010000000011010110111011110011101111011101000100010110111001110010110100111110111010111001000001001010010111000000100100110111011001100111101101000011001	18407
sjsDs	tsOsPs	3s0sBsUsu	1010110100111101000010110010100110010100011001100111010011000101001111010100101001111111001010010111000011101001101001110110001010110111000110101001000011010111000011011100010010101100001100000011000000001100001010110010100000000000100001011000100011110000010101010111111011011100010111110010111010101000001011000000100001000011110010100111101110110101001100110111110111010111110100011000011010101100100110110101011110010111101001010100001100000100101011111111000001000111011010011000110011111100110000011111100101001011110110110001010110101010000110110011110000011000000001000010001010111110100111000101100101001000101011100011000111111111000101100111001101000001000000111010010010100101101010001010011001101101101011011000111100111100110001001000011010111011101101010110101001011010001001001011011101000001001101010011110111011010010011010110000000101111111100011010010100100101000011100111001101011000100011011000011111010101000010010011111010110101011111011001110111001110111110101000010000010000011111111010101010100010	1772
sZsLs4	sWsos2	s1szsNs7	1011111101011000000000110000001001001000101101110011001100110001100110011101100101101100010111011110001110110000110110111110101001001110011100100111010101011011010000111010010110000101100100000110000001001000011110101110010110101011010111001110111001001010001111111011100110100000000001100100111000000111101111001001110110101001000101111101010100000010110101000010001010101110011011011101001110000010100111000001000110010010111101101100000110010001100101101011110000110111110011001101000010101000001111110110100111101001100001001001001100100111010100000111110101110011110010001001100011110111011111101110001011001011110010010010100010110100111110001110111110011010101001010101111011111010000000010101000010111101111110001111000011110110111011000000100011010001000000101111000001000110111011111001001000111010100000110100101000110010101100011100111101110000111010000110011111101101110000100000100100100111110111011100110001111000100101001101111001111010111110011100010110001110100101001101000001001011110000000011101100111011	30839
swsdffh	f'fJf	/fEf6fKf9	1111111110000100110010011000110000111001001110101011010001100000011100001011110000101111100011010010110110011111100110111101011110010011110011110001110100010010101101000101011000110001011011111110001111000010100001111011100111101111000101000010101111100001011000110101100111001100001111100100100010101000101110110001000001101001011101000110110000011111010000110100000000001010101010011110010110110010101111011101111000101010101111011000010011001011101001110111010001100001011100000101100001000010110011101111010101010100111111111001100011110011010000110110100100110101011100010100101011101101100001100011100000111101000011000011010110111101101000000100010001101000011111001111100011100010000110000001111111111011011111110101011110111011101111111000111010000111111010011100011111011000011001000110000110011110100001100010101001111111110001100100111001000011111101011101000100010011110011001010100000011011010011101111011000110000101010101101000001000110100010101110110110010101111111111001111010100000011111001110111110000100	19814
fqfpf	efMf	RfGfVfSfQ	0010101100111010011010101000001001100111000000100000011001001001010100001000011010010100101010000001000100110010010111001011101010011110011101100101100001011000000110101011010000100111000000101000010011000111110011001011110000000110110010111100010110000010101111001011110000001010100111010101001100111001000101101000010110000110111100101111111001000110011111000110110011011100111000111011000111000011001011110010111010001011011011001000011110111101100100010110011001101111010111110111110000000101111011101000100111111000101100001111111001000100100110010000001100110010011000101010000010010101101011011100101000010010111100001101101100000011110011101011101100111111101100011011001010011101010100011111010111111100010010111100010011010000010000011111111000111110101011000010000100000110000111101101010011011101110001010011101001111100110110011010101111011110000011000100010011101010111001000101000100100010111111011000000000011001000011001110111000111100011001011000110101101001100111100100011110101101100010111011011101001100	66252
flfxfgf	cfFf	kfafvfyfb	1001011010101100110111011110100110011000011011111010011010101101111110111000100000001010100000001011011111100100100000111001111000001110010000110001101010101111011011011011010000101101110110001110011011000011001111010011010101100110101100100001101101010101010001001000001100100111010010000010001100111000001110010100000010011011001110100100000010111010010000101111010110001001010100101100110110111001010101100000110110111100111010010000101011100001100001111001010011010000111011001110011110111101011001101000010011001010101111101110100100100000111000111011110101001111011010010000001100011110110000101101100100101010011100010011000010000110110011110100001100011111100010100101011010111001010111001100000110111000101110001101011111110100011011101100111101111011011110100110110011010011100010001001000000111110111010001111101101000010010000000000111001111111011011101000110101100001001010000010100001001111001001011100011101010110000111010001001011001111110100110011101000111111011111110011001100001011011100100100111010111010	14253
fCf5	fYfnfi	fXfjfDftf	1000000000000110100100000110101010110011101000111010010111011000110100010010010001111001011100101001010100011010110101011000111111111101000110000011111101001000110111101100100110111011001010111110011011000100000011011010000111010110011101001100001010101100011111101000000001001010110101000111011101101101111100100110100111111111101110100011000110001000100010000001101001001000011110111111001010011001011011110100001000101101011000110100000010110001110001010010011000111001001111001100011011100111001110011010011111001101011111000001011101001110110010011111011111001101001010001111110111101011010001110011011100011011111100101101011101101100000000111001011001100010111110000011111101110001100110101110111111101001001000011111000011001101101000111011101011010110111110001010011011010110001100100110111110000110000010101111110110100011110111011000110101011111110010010100101111111110101010001101000000111110011111001010110000101011001101011110101111011000011110010110100100110010001101110001100001110111011101011000001000011100	65826
OfPf3f	0fBfU	fufZfLf4f	1100111011001100010010111100001111100010100101000001011111011100101101110000111001111100000000000000011001010000011100000000110000110001101010100000011011111001100110111011011001110001011011111100110111110001101111011111101011111000000100010001100010001110011111100100111001011101011111001110111011111000001011011000100011000110110001000111001100111000101100100111101010100101110001011010001100100001000100011011111011011110000110111110110000111100010101000100011001000000000011000110100110101010101111100110101010010100001110110111110010111100000110100010100111111011011110001111101011011100010011010011100111011011001001111001111100101111101101110001101101100000111101001011010100101100001110010111001011010101100010001000111001000101101100001000110010000110111100010011111001000101101001011000101000011101011110010010101001001011010000110000001111001100000000010110001001000011000010101100110100110010100000110000111001000101001000110001111000111001001111011100011100101101111010010001011100000001101101011001100100111101	34582
Wfof2	f1fz	fNf7fwfdh	0111111001100001111000001000000110101111101110110110110100100010000011001100010010010011110111111000011111001111001110110110111101110000010011000100011100010011110101111111111100100111110101000101010111110000110100100101111101001101011010100101110011011111101111100101100001101110110100100000101001011011100100100000101101011100000101110000101100100100011001101100000000000000011101110011011000110101110001111101011001111110000100101100001101011010010100000111110011001011110000001001110111100101001110010101000001001010000010011101010110001000100010111100100110010111100011001001110000000110000000000001101101000010001111010111100011100111111110100010101001111010001011001010000111111000000100100101010100000001011110000111000010011011100011111111101001010010001010010000110010011110001100101010010001111111001001001000101100010011110100000101111001010111011001101001111100111110101101110111011011011000110010100000000110000110100000010111101000000000011000011100100000100000110101010111010011111010110001110000001010110011	78440
h'hJh/	hEh6hKh	9hqhpheh	0000000010101001010001100010010101000010101100101110110111000000010110100011001001110011000110111000101000101111111101001111001010001110010010111111111010101001100101011010010110000010000001001101100110110111100100111001011001100110111101001010100010010011010000000111100100010011101001000001001010100000010100101111001001000110000000101000111010111010001010000001110101101110000000110100001000000001111001111000110101010100111110101000010000010011011111001011001001011000011100000000000010001100101001111101101010100101010010100100111110010101111111001110000111111011000111001111100001100000101101011100110101110100111110100010010100111001001110100001010100010011100000101010011111100011010110100010110001110111010110011011000010101110010001110101001111010011010111110110001100000011111100110101111001101100000000101100000001111011011011111110101001101011011011010101110101011111010101110010011001001011111111100110001100100000100110011000110111001100011010110111011000001000011111010101000111010111001110110101101101110011	12340
MhRh	GhVhShQhl	hxhghchFh	0100000110101101010111000001001000100110101111001001010111011100000000111011011011011011111010100001100001100110010001001001111010110001110101111100110101100011001100010010010110011101111001101111101010000001000011000110010101010100101100001101010101000010010110010101111100000100001010101000000101000001111101100001110000000000100010110010101001001011010001001010011100001101000000100010001000101011010011111101011000001110110011010011011101001100001001010001000110000010111001000110111100100011001000010000010010100011110000011101111011110110011101000011100000101111110010011100111001001110001010100110101000101111111110010111111000000010011000101100111101110100011001110111101110001001110100000101011101110100001000000100111101001000101011101101111010010001011000101010101010110111011011010001111000101000011101101010101101111100000110001101000001001011010011001110011101011001010010100010001011000000010101010101111111100101101101101100110011100100000110110001110111000101000000110111010111001001010000001110010100100100	80815
khahv	hyhbh	Ch5hYhnhi	1011000010101010010110010001100110110100000100110100010010111111101101101011100011001110011111100110101001111100110001100100011011101100001000001010110010011000011110010000110011011100110110000111101100101011000110101001101000001111111001110100001011010101100010001101011101101110010100001101111110011011001110101110110101011011011111101100100011000111001111010000100101100010011111010010110010101100111111011111011100011000010111011000110010111101101111111010010111001011011011100111101001110101010000110010110001100110011011010110100100011011010111001001001010111011100000111100001111001000111111001100011111010000110011111010011110101101110100010100010101011011111010110101111000100010010111001011001000110010111001101001100010010010001011100101100111111000000001101100000111101101010100001111011101101111010000001010100001100001110111110111001010100000001100011010001110100101001011001001011110011011111001110010110010111010111111011011011011110011011101010100000100001100001101111000010100100011000011111000100100110100	90669
hXhjh	DhthOhP	h3h0hBhUh	0111000001111000111011110011101011000111011110001000100110110111111101100001110100011000110110011101011010100000101111100110101010000001001101111100010011101010101111001010010101110000101110011100100100100111001010011011111001011001101010111001111001011101011011000110100011000010011011100011000111110000111001011001101100010111001001100011110001111010000011011111001101101111000011100001101000111111110101110000110101100010011010010001111010100010010010001001101101111111001111011101011010101010110111001101001011101000010101100100011111100111011101011011101110000010111101010000100000110110100110000101011000010001010011001111101001011000110010110110011001101110110000000000001100100100100111000000010111101110110111110010011000110001001101110100100100000101010011111100001001101100000011001101100011010100111001100101110010101100011011100101011100011110010110011110111000000010101111110001110000010111011011110010101001011000110100101101011110110000011001111011010100101101101011000101110011000100001101010100100100001000	69546
uhZhLh4	hWhoh2	h1hzhNh7	0100001100011001010011001011010110000101101010101000100011110100011111000110110000010011001011110001010010000011110011111000100111011011100000010101001010100010011100010111001110000001010111111110101100111001011100110100000110111010010100110101001011001100010011011010011001011111100110001011111000111100100101000111101011010010110101111001110100011011101001111101100010111111001100100110001010001110001010100110110110100100100110100111100110000000101101001110100000011001111001000101000011100001001111001011110111101110001100010011100111111000101011000000010101010011100011010100011001011010001000100001100000111101110011001011100010010111100000011110010000000011101110101110110111111011111110010101101011011100101111011110011010100101001100110110000100000100100111100011001101010101011101001000111111000110011000110001110000000101000001100010000010011110001000111000001111000010110100011001000000100001010111111101001110101100010010101100011010101110111011111010010101100001011100110111100010100000000101011011101000010100	58020
hwhd''J	'/'E'	6'K'9'q'p	0000001001000000001100010000100000110111110110010110101100000101101100011110111011001100010100100000000101101110010110101110000001101110001111111111111110101100001110000111110000000101010110111100101101100011100001011011000101101011000011011111111111011000001101001000001000010110001110000000001011010011111000110101100101111110100011000011111010000001011011101111011011001000010111100011011011111010010110000100001111111100000001010111111010010100010110000011010011000111111001010110111110001000011111000111100110100011111110110011110010011100110011001001110100011100111001100101110011000110100100011100001011111111100011100000001010101111001010111110011010011000000011011010101011010011011000010000011100011101100111010111110110010100011101110100100111010100010001011101111101000110100111100001110001100101111110010010011111000110011011111010010101111110101010100010001000000011001111111111010110110110110000000110110111110001100000010001001011011011011000011010001011000111010001111010011111111010010011111000010001101001	99916
'e'M'R'	G'V'S'	Q'l'x'g'c	1110100011110001001000101111000100101111010000001001111010001010111001111110010110101011011100000001111011000011010100001000100110010111001010100100010011000110110110001111100000010010010111101100111101101000000101011010011000100101010011100100100001101100101011000111000100100111100100100110000000101110111011101011100011110001100001001110001010001011011001001000101001100101111000010000011001101000011011100100010111011000011000011100000100110011100100101101111001001001011001010110011010000000001011011110000100101101101000100111000000001100111100100011000001100111011010000001000101111110101101111011101110010011110010001000110000101010101110010100011110010100100101011111000110011111100101011111001110011010110110000101110101001101010010001101010111101101111101011001010100010100111000010100101000101011011000011010010100011010111010000110011011000010111100110100010010001110011011110010100000111110111001011111000110111110101110011011011111010000001100110111111110000111000100011110110100011111110011100011100010001110	29832
'F'k'a'v	'y'b	'C'5'Y'n	0101101101100001011011001101000011000101010100100011010001000011001000010110000000001010000111010010011011101011000100010110101000011100000101100011011101111000101100001001110110101010101010001000100000001110011110111101000010111011110101111111100111010111110010011111001101010110111110001100111000001110011100111100010011010110100011011011101111111110000100111001101101000001001000010000001001011001001010100100110100010101110010001011111011110010111100101101110100101000101011101000010001101111100101011001000110001101011101010101100001101010010111111101001100111110100011110001010111110000001001001110101100101011011101100110100101100110111110111001010001110010110010110101001011000110100010010001001101110000011000101101001110110001011011110110001000101101100010011010111000000100000011011000011110000111000010010000000111011000110101110011100110111000111001001010101000011011101000011101001100011100111011010011011001010011010010111001010000010001001101001101011101000101111101110011110100110011001111101110111010011011	21179
'i'X'	j'D't'O	'P'3'0'B'U	1101110101010011011101010010010001101001101001011001000001111010101001101011001111111101010101101101100111110101110001101010110000010111001011011100011100101100100011101111001011111100100100110010111010011101010011011010000110010011111011110110000001111001000011010011101101011000100101001001000100101111110000100110100101000000011101011001010110100001110001111111100100001101001001000101111001010110011111110111001001011101011110111111000001001011011010001111101001111101011100011001110010011110101100000111011100011111110111110111110101111110000110000111000100001010010101111101001110111001100101010100010110111100000111111100111000010000100100101111001010111100111100111011010000101111110001011100101110100101110100010000110110110001000101100111010111001111000001010001011100111010110100001010010011101010111001001011111011010101010011111011111001100011001110110111110111000011100111110111110110011111001110101011000001101101111101001111101100011011101110101001000001010001100010100000110010111111000101111111010001111000	6382
'u'Z'L	'4'W'o	'2'1'z'N	1001110001011101110111001110010011011100000110111101001100101011010000000000111000011001110101000111111011000010001001000111000000010000010000101000110110011110100110100110011000011101101011010000001010001110110110001100101101000110110000000100000000010000111111101100011111011100001010010001110110101111001011111011011101010010111000111011000111100001010100100000100111011110110100101100010111011111000111111111111111100100001010111000100000111100110101000000100101110000000100111111010001110001000100001101001110001111010111000100101011110010011000001111101101110111111011001010110010101101111101110000011011110010100111110011100000100101100011101110100010010000011100111011000001100011001100001010110001101110010010001001100101101101011000011011011100111010011000100001100000100101111111110110100001001100111000000000101100001000110000111101000010000010111011010110101101000101101000110111001010100000010100001100100001011110000001101000010101110010010111010100011000100101110011101010111010110101001001110001110101010001	54076
'7'w	'dJJ/J	EJ6JKJ9JqJ	0100001100101111000111011000101100001110001111110001110011001101110011001000111000101100101100101000010111100101000101011000101111100100010100000111110011010000111010000000101010011111110100110001011010100010000111101111101010100010110010000010101110111000100001011100011000111100011010010100110010010101110100100101111000101010011110011101000001111001100100001111001101000101011010110011011011100000100010001000000010010110010001101001101011101101010101010010000000101011101111010101000110111001001010101101010010010111110010100010011111000110011011000000110001000011110110011110110011001101000000100101011001110000101110110001110111101111100101111010100000110011110100101001010101100000110000000000100101111101000101101100000101011100010110011000111000101101110010111011101111110001111001100001001011110001011010101010000111010100000100010101111110101000010101111111001001101100000000001010011101101101111000110100011000011110100111001001011011010100000111101110111111010000011101101001111000000101111101100001111001110111	84833
pJeJMJ	RJGJVJS	JQJlJxJgJ	0011010010010100100100010110010000011001000010000010010001111110010100011101001011000001110110010100101111001011001001010010011101011011011101011110111001011001011111000100010011001101001111011111010100111101011100010110111110010011010001100011000011110111111010011010111110110011001010100010110101000010001000010100000101011010110011010111111001111101111001110101111101000011100110110101110110000011110111011100100001111101000010000101001110000010110000100111111111011110101010100010111010011000000000100110100111011000100011111110000101101101101100011000000101011001100111001110110111101001110000010110111001101001011110101010001100010111110000101000000111001100001101000011000000011010111110100000101010001100100110100101011101011100111010111101100001100011101110010111101010101110100110111011001110100110000011100110001100011111001001100110000010100001000010100001000000000110110100110100100101100100110100101101111100110001000001110101110001001101001010100011001101110101011001110110000101000101011001010000101000001010	78174
cJFJkJaJv	JyJbJC	J5JYJnJi	1010101111101111101101010000011110100000001110101101110100010011000000011100001010100000110010011001111000011110100101101101011111101010000111111011110000011100110111111000101010011100111101111100011011110011111100010011101101000000000001111000001111101000111100110101101010000001100101101101100100010000011001100010010101110000111000111001011111011000001011100000110011110000000100011010101100101011111011110111010110010010100001101011001000011110010011010110001010100010110010000010100001101111110100010100010001000100101101001001000011100001110001100011110110100011100101111110111111000110001010000010000010010011000000010110100111010100010100001111011011111111011011100111111000011100110001000010001010000011111111000010111011010001001000101100111101011110111001101001110111100101011111010001110110100101001100111011111100100010111100111110001110101001011111110110011101100010101010100110010000011100010110010100111111000100101101000111001110001100101101100010111000101111100101001000001110000011000011100001001110110111	17457
JXJjJ	DJtJ	OJPJ3J0JB	0011001000000101100010001000110111011100111111110110101001011110001101110101000111101010011101011110000000010111111011101010100101111111110000011000001101001100101110101110001000110001110100111001101100011100011101001001110100101101101001101011010011000111101000000000010010111110000101001101001010101100000001110100110110101011101111110100010111000011100100001100100011011101101111011101001110000010101110111001011101110111111101111011100110011101001100100010100011100011010111001101100101101101110010011001011010111000111000101110000111110101001110110100100000010011100110000010101110101011111000101110000001101011001010011011100001010110001010000001001101000010100001101101010110101111101000011101100111000011000101110101100000100011110111110000111101010100011011011110111110011000011100000100010100010010010010010001110010110011100000111101110111001111000001001111100110000001000000010011111001001100011111010100010111100011010101010111101110110100000011100110010100110001111000100001110001111001000010011001000011011000	62154
JUJu	JZJL	J4JWJoJ2J	1011010110111110110101000111111010111100101010100110001011010011100101000101000010010011111011111111000011110111100111100000011011111111110010111001111110001001010000110111010010110101011111011010100111010111011110000101100011111101010010000011000000111110110010110001100001101110100111000000010001110111100001001011111111010111110110101110011100010100101000010100011000100101111110010110001100100010010001111111001111010011011111110110111111110001101100110100101000010101011011001010111010100111011111001000000000100110011010010010001010100101010011010001011010011011101000111101010110110110100101100000101001100011010000100011111111001110000000100111001111101011100010110100010111111001000111100010001000110101001100000000101110111110111011101011101101100111001110001111100100110110110100110110110010010010001110000111000111110101101111010010101000111100110011101110101001110001010110011001011001000100110011011100111110110100100001111111000001001111010000100011110010010000000001100010010100101000001110001110110100111111	65878
1JzJNJ7J	wJd/	/E/6/K/9/	1111111100111111111101101001001010111011111111010011011000110000000100111011001001011100110111100000101010010111101101000001000101101011001010010010000010100001001101000000101011011010110110000101010110100111111110001011010110010110110100011100010111100110111001100011001001010101100111101000110111110101110101101111000010110000000110100001010000100011100101100110110100110001110110011100101110111100011100111001101000111001100100011001101100111010110110010001001111001001011111011101010000100000110010010001001111100110101000100000111111011101010101001111000000100110000111001001111111101010110000000111010010111010001010100101111100101110101100101000110101000000101101111001101110111100110111001101100000001011100011011100010101101010001100111111000111011101110101100111010000000010001110011101110101000100011011100110111000001001111111101001011110011010001101100100110010110011010010010101011111010000101010000010101100100010010011101011100000111101010101101100010101111010111110101001101010011010100010101010101101101001	88572
q/p/e/M	/R/G/V	/S/Q/l/x/	1110100100100010010111010000100001110010111010101010101110101000111010110110010110001011010010100110011111100101101111010010011010000110101000101001000000101011101000011110001100100110001011011101101111110100100010100111010000110001000001000110001101101110000111101010010101100110000101101001101100100000111010100010101011110001010100001111111111011100010110101011101111111001001101010100010010110101101101101110100011001001001010001110000001001111100100101001011110010001011101001100101110011010010101011011011011000101111101100011111001110100000011101110000001001010010110111010101001001101110000111001010011000101101010100010000111100001111110100000001101000110010110011001011000110110000111010101111101100010001010111000111000011101110010101110011000010111101000010011011110010011101101100001011010110001010000111000110001011110000101010100111010100100100100001111100000111110011010111010111100110000110100101100100100010111100101101100110110010100011110101000000010001010101110101110000000001100100101000100110110110011	40708
g/c/F	/k/a/v/y	/b/C/5/Y/n	1110000111100111100101000111010010111011001000110110001100110110001110101100101010110101001111101000111001001000100110110001010111000010101000111010100100000100011000101010111001001011000001001000001100101101111100110001110000100101011101101010100010111000000001101111001101111111011000010010000101001110101101000100110111010110001101101010101011001010110010000001101011100000000001010000011100110110000101011011111010101111010011010000110101101000101010011111101010100011000001111100010111100010101010110101000111110010000101000100110111011011011111110101011101010111001010011000010100000111011110110111100110010011011001100001100001100111110100010110001000010101100000010111101100011000101010101111010100001101101100010110010100000100010101010100111111010100011000111000110010010000101110111000110001111010101110001110001000001100010001001001111111011111110100110011001001110111100100000001110100010111101101100000000111010101001111111001011111111101101111010001110110101111101110100100101000010111011010011110001011010011	61725
/i/X/j/	D/t/O/	P/3/0/B/U	1100101001001111100110101001111011010101101111111010010000011000100010011010010100001101010111011011010110100001100111100101011010010101101000000001101000011100110011111100000100101101011010110010000000101101000000111001100011000101010101100111000010011101000100110010111001010010110001100010100001100111001011111100010010111101111000100001110010111011110001011010000010011011100101111100110110011011001101010101101011101000010001100010111100000001001010011000011000110011111000011101010001100011110110111000010101110011100111101010011001000111111110001111100001111100110001011011011010101011011111100101000001001111000110110011111000101011010110111100001011001011001001011110000011111000011101011110010110010010010001111001001000000100010101100001001100011111001010010000111001011101000110001001001111010100100000101000000011011010111001111100101001001110111110000111010001000000111101010110010101011100110001000100101000000010110010100001111100101100100010100111110011001111111001100110101111101011010011111111101010101001	28951
/u/Z/L	/4/W/o	/2/1/z/N/	0011011100110110111100010111100001101100111111111011010111100010000010100010010001001101101000010001101001110100111000101011100011010000100001000000100101001001111110111010101011000001111010011001001001010011000011101111010111111100001111101001000111111100011010001100111001000100100000111111001110011001110110111011010010111110001101101010110010110101110101101001100000101011100110100001101000000000001011101010011011011011101010000000010011110101010101111101101111100000101100000000000101010110010010010000101001010011000100001000001111000000110011010110100000111001001001011100110110110000100110110111001011110001000111100100001100000110100010010111101110001100111010101101001100110001010101111001111100011111000111010011010111111011010111000011001011010100010001110011100100110101111001101010100000101110010101110101011000011000001100011100100001010011000011000010101010101101011011010010000111111000001110100101101000000111111000001100110011011000100101100101011001001000010111101010001000100100111010111110100101010010	84245
7/w/dEE	6EKE	9EqEpEeE	0011100111110101000110101010011001111000101010010100001000001011101011011011011010000010001111001001001110011011110010010000100001010110100110001101010011110110000110011010000010011010010110011100000000111011110010110101110101111101111011001010110010001110110100111010010110010000011101101111010001101011111101001000010111100010011010100011001101111101011000111100001001010110010010110001000001010011011001010000110001111101001010011110100101110001110110011110011110000000000011000011111100100011100000011111010001111110000101100110000001101110010101000111011110101000111011010011000111000101000101101000100010001000110110100010101010001110100001011011001000110001010001111000110101011001100111000100011100100110100000110110111101110001000100111001110111000010001011111110110111010110111010011101101111010110111001110000100111010101100111101000001001011100000011000001110010111010100111101100101011110101101011100010000100100001001111000001010101110111111101011101001101110100010110100110000101010010110110101011101010110100	10097
MEREGE	VESEQElE	xEgEcEFE	0111100101000000100001000001110001111010000010001111001010011001110010111111000010101001001110100000100011001110001000111011110010001100010100010111011010001001001111011101011110010110100100011100001011010101000111111100000110001000110110010110001111010110101111001011000101001001101111101110101101001010100110110101100001010110001010011011111101000100100111100010111101110110000010010000000111100011101010000001001100010100100000000110010001100101110001001100011010011110011000010101011010011100011111000110110101011001000100011001010111001000101110101010001011000101111100100001010101000010011110011110011110100111100000100000110001001101011011110101010110101001100100000000001011110001010011001100001100001111111111110111110110010101101100010011010001111111101100000000010000100100101010011011111110100101101010100011011010110001101001010001000010101111101100010001001000110000011100100100000011000001000101111111111110100001101010000100001100001000001110101110111111001110000110001110111011001111011000001000010111000111	365
kEaEvE	yEbEC	E5EYEnEi	0000000101111100010010000111110100001111101100111001101000111010000011100101011001000101111001110000101101101010001111100101100100010001111011001001011010011110111001011000001110010010111110100000011110011001110101001001101101000001011100001111010100111011110100010000100001001100101001110000100110100111101111101100111000111000010000101000010010110010000110111101000100010101000001100000111101100010000101111011111000000111010100000110111011100011011011001110000011101000111110000110000111010100010010011100100111101000000110011101100100111101010101110010110010010111010010000100010010010011011111111101111110110011100100000010111001111100010110111101001101110100011000101000000001100000011100101010011110111010111000110111100010101100001001111011101101011100111101001101001111111111100100111011010011101001110011010101100011111100100001100110101000000100001111000010011100100011111010100111100101011111111011100111100001100010101101011101110010111000010000010111100000011001110111111010100101111111010100011001000111001101	81344
EXEj	EDEtE	OEPE3E0EB	0101111111000110101100111101011010011111011110110011001101100100110110101010010111010001011011100111111101001101111011001011011001000000111010100001100110000001001011000000000111011000011000001100011000000010110011010011001110000011110011001001011011111010010110100100000100010000110101101011001101100110001001111100111111000101111010110010110110000011010101010011010001111000011011000111000010001111010011000001101111000111001010110111101011100001000111111001001011011101000010010100101001010110100110100001010010101001011100011100100100101001010000100101111011101111010000011100011110101100001100101110110111001101110110001011010010111010101100000000000011110010000101100101001001000000001011110110101100110011001111011011110101111011100001101011011100010011011010011110110111111100010011001010110001111010000101111011000010110011110101000000010011011101100001101111000100101100111110111000010001101000110110101110011101011011100000010001000111111000100100010110011111011110100100010010111111011010000101101011111001010011	71054
EUEu	EZELE	4EWEoE2E1	0000110001011110111011100010001001001001100110000011011101011010000101101011011101000100100001101111101101111110100100011000010101011011011101101010001010001111101101000111111101100100100010100010111010010001100111001001100001001111001011011110000001000111100000111111110001110010011010101001001011011001111101011110101001010001100101011111111101010100000111010010100101000001011011000010011110111010011100011001000110001101010000100011000011111011111011101100111000001101011001000001110011101011000000000111001100011100110010101000000011110111101110100010010000111100011101001110110001101011101110011000011010100101101000100100000011111011011011100110011001100111000100011100011001111011101000101010000100010001111110100001000010111000001110100101110011110100011111101001010111100111001101101101101110000111101110001001001001111101000111101111100110000001011111101110110001111110001111101010000101000010101000001011010010101000001010010110010010100101000111101111100110010000010111010010101001111101010110100101110110011110	27376
EzENE7	EwEd66	K696q6p6e	1001110010110001110110011011100010001001101101010111011010001111100111000101011011010101001101110101101101001010000001101000010100011011010101111011100011001101011000000111000110101101101001011111011101001101110011101110111110100101000111100010111110101100010010101010101010101011101001001110000000110000100110000101110000101110101010100011101010010011101110101011001101101111000000101000110100000001100111000010100100101010011111111101001011110100100001101000100001101111111001011100000000001110000100100101111001011000101101000011101010000100101011100100101010001001110001001000111100001111110000011001001101101100111110111110111100001010001011011010110010011100110111010100100001001000001101010010000011010100110001010110101011011100010110110010011111011000111001101110010111100011110111010100000010101000011001011010101100101111011111110111100100000001100110000011011100111110001000000110111110010101010011111111100100001111000101100111100010011100010001101010111010011110001101111101000111011101101000110010100100110111	26391
6M6R6G6V	6S6Q6l6	x6g6c6F6	0011111100111101110001000001000010111101111111010110101001010111001101001011110000011111101110001111110110100100010010000110010101001000100111100101101011111011111110111011001100001000001010010000000011010000101000100111000000010010000100001110100000101000000110101001011111011001011111101100001010000001000000100111010111000100010101001001101110011001010110101010011010000110101010100101100100010101111010001000010011001110101110111011000010011000101110101110010101000101011110111001000010101101000011001110010001000110010101001000100000101101000100110111101110100110000001010110000001100000010001110100000011101100110101110010001100101110110010101001101001001111111111110011110110000001011111010001101110010011101001100000100101010101010101111111101101111101110010010011010101010111011110101101100110011110011101111000000100001001000111100101011110010100001010001001100000001110000011011000001011101110000100110000001010010110111010110100010111001101010001010110101110101010100100000110100111100001011011101011110110011110	37905
